step,epoch,lr,loss,pos_sim_mean,neg_sim_mean,p_fn_mean,p_fn_max,downweighted_fraction,fn_loss,edge_contrastive_loss,edge_align_loss,p_fn_reg_loss,total_loss,alpha
0,1,0.0002999999926224707,6.369820594787598,0.5540435314178467,0.5376814603805542,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,1,0.0002999999704898838,6.455307960510254,0.5749747157096863,0.5722737908363342,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,1,0.00029999993360224126,6.384530544281006,0.6114769577980042,0.6043336391448975,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,1,0.0002999998819595469,6.3141045570373535,0.6475337743759155,0.6364745497703552,nan,nan,nan,nan,nan,nan,nan,nan,nan
4,1,0.00029999981556180566,6.300891876220703,0.6721958518028259,0.6615668535232544,nan,nan,nan,nan,nan,nan,nan,nan,nan
5,1,0.00029999973440902417,6.2824859619140625,0.7024691104888916,0.6922963261604309,nan,nan,nan,nan,nan,nan,nan,nan,nan
6,1,0.00029999963850121047,6.243581771850586,0.7293843030929565,0.716934323310852,nan,nan,nan,nan,nan,nan,nan,nan,nan
7,1,0.000299999527838374,6.237330436706543,0.7481499910354614,0.7357344627380371,nan,nan,nan,nan,nan,nan,nan,nan,nan
8,1,0.0002999994024205256,6.1414995193481445,0.77415931224823,0.7524451613426208,nan,nan,nan,nan,nan,nan,nan,nan,nan
9,1,0.00029999926224767785,6.1436262130737305,0.7910153269767761,0.7708932757377625,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,1,0.0002999991073198443,6.125551223754883,0.804112434387207,0.7824445366859436,nan,nan,nan,nan,nan,nan,nan,nan,nan
11,1,0.0002999989376370405,6.099111557006836,0.8112179636955261,0.7848958969116211,nan,nan,nan,nan,nan,nan,nan,nan,nan
12,1,0.00029999875319928305,6.033535957336426,0.8228126764297485,0.7890154123306274,nan,nan,nan,nan,nan,nan,nan,nan,nan
13,1,0.0002999985540065902,6.059764385223389,0.8218578100204468,0.7884750962257385,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,1,0.0002999983400589816,5.955148696899414,0.8318099975585938,0.7843883633613586,nan,nan,nan,nan,nan,nan,nan,nan,nan
15,1,0.0002999981113564784,5.974216461181641,0.8294857144355774,0.780571699142456,nan,nan,nan,nan,nan,nan,nan,nan,nan
16,1,0.0002999978678991031,5.9402008056640625,0.8332647085189819,0.7755505442619324,nan,nan,nan,nan,nan,nan,nan,nan,nan
17,1,0.0002999976096868798,5.866623878479004,0.8371878862380981,0.7671209573745728,nan,nan,nan,nan,nan,nan,nan,nan,nan
18,1,0.00029999733671983396,5.859842300415039,0.8334331512451172,0.7497105598449707,nan,nan,nan,nan,nan,nan,nan,nan,nan
19,1,0.0002999970489979925,5.862920761108398,0.8278571367263794,0.7402085661888123,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,1,0.00029999674652138385,5.8246259689331055,0.8300944566726685,0.7310582399368286,nan,nan,nan,nan,nan,nan,nan,nan,nan
21,1,0.00029999642929003784,5.758152961730957,0.8340768814086914,0.7167176008224487,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,1,0.0002999960973039858,5.768239974975586,0.8308049440383911,0.7048094868659973,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,1,0.00029999575056326047,5.81513786315918,0.8239171504974365,0.6992235779762268,nan,nan,nan,nan,nan,nan,nan,nan,nan
24,1,0.00029999538906789607,5.727107048034668,0.8332854509353638,0.6999155282974243,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,1,0.0002999950128179283,5.783174514770508,0.826533317565918,0.6995800733566284,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,1,0.0002999946218133943,5.7095818519592285,0.8287235498428345,0.6955066323280334,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,1,0.0002999942160543326,5.571201324462891,0.8457152843475342,0.6991501450538635,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,1,0.00029999379554078334,5.5815348625183105,0.8350517749786377,0.6880164742469788,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,1,0.000299993360272788,5.555993556976318,0.8347498178482056,0.689505934715271,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,1,0.00029999291025038945,5.514747142791748,0.8304786682128906,0.6712464690208435,nan,nan,nan,nan,nan,nan,nan,nan,nan
31,1,0.00029999244547363217,5.470971584320068,0.8317338228225708,0.6583483219146729,nan,nan,nan,nan,nan,nan,nan,nan,nan
32,1,0.0002999919659425621,5.381875038146973,0.8305847644805908,0.6415077447891235,nan,nan,nan,nan,nan,nan,nan,nan,nan
33,1,0.00029999147165722645,5.44497013092041,0.8208271265029907,0.6293915510177612,nan,nan,nan,nan,nan,nan,nan,nan,nan
34,1,0.0002999909626176741,5.510497093200684,0.8055659532546997,0.6149168610572815,nan,nan,nan,nan,nan,nan,nan,nan,nan
35,1,0.0002999904388239552,5.275003910064697,0.8223971128463745,0.5865470767021179,nan,nan,nan,nan,nan,nan,nan,nan,nan
36,1,0.0002999899002761215,5.324374198913574,0.8142552971839905,0.5738230347633362,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,1,0.0002999893469742262,5.298555374145508,0.8130816221237183,0.5563598275184631,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,1,0.00029998877891832383,5.279359340667725,0.811510443687439,0.5465169548988342,nan,nan,nan,nan,nan,nan,nan,nan,nan
