step,epoch,lr,loss,pos_sim_mean,neg_sim_mean,p_fn_mean,p_fn_max,downweighted_fraction,fn_loss,edge_contrastive_loss,edge_align_loss,p_fn_reg_loss,total_loss,alpha
0,1,0.0002999999926224707,6.050344467163086,nan,nan,0.5,0.5,0.0,5.731058120727539,6.3857269287109375,0.7552109956741333,0.006242942065000534,6.056587219238281,nan
1,1,0.0002999999704898838,6.081670761108398,nan,nan,0.5,0.5,0.0,5.758868217468262,6.456049919128418,0.761573314666748,0.005736030172556639,6.087406635284424,nan
2,1,0.00029999993360224126,6.031636714935303,nan,nan,0.49999937415122986,0.5,0.0,5.70303201675415,6.5720930099487305,0.774183988571167,0.005213551223278046,6.036850452423096,nan
3,1,0.0002999998819595469,6.037722110748291,nan,nan,0.4687109887599945,0.49826547503471375,0.0,5.718420028686523,6.386045455932617,0.7516357898712158,0.004686892963945866,6.0424089431762695,nan
4,1,0.00029999981556180566,5.866559028625488,nan,nan,0.49774599075317383,0.5,0.0,5.542439937591553,6.482380390167236,0.7611474990844727,0.005002033431082964,5.871561050415039,nan
5,1,0.00029999973440902417,5.812327861785889,nan,nan,0.5,0.5,0.0,5.492559432983398,6.395366668701172,0.7526425123214722,0.005388149060308933,5.817716121673584,nan
6,1,0.00029999963850121047,5.826924800872803,nan,nan,0.5,0.5,0.0,5.5032477378845215,6.473540782928467,0.7573593854904175,0.005706016905605793,5.832630634307861,nan
7,1,0.000299999527838374,5.847164154052734,nan,nan,0.5,0.5,0.0,5.525134086608887,6.440600395202637,0.7592313289642334,0.005975732114166021,5.853139877319336,nan
8,1,0.0002999994024205256,5.796597957611084,nan,nan,0.5,0.5,0.0,5.478452682495117,6.362904071807861,0.7476614713668823,0.006221533752977848,5.802819728851318,nan
9,1,0.00029999926224767785,5.770987510681152,nan,nan,0.5,0.5,0.0,5.453900337219238,6.341740608215332,0.7448804378509521,0.006412674207240343,5.777400016784668,nan
10,1,0.0002999991073198443,5.752429962158203,nan,nan,0.5,0.5,0.0,5.432096004486084,6.406679153442383,0.7541894912719727,0.006588630378246307,5.759018421173096,nan
11,1,0.0002999989376370405,5.664401054382324,nan,nan,0.5,0.5,0.0,5.343014717102051,6.427721977233887,0.7557112574577332,0.006740074139088392,5.671141147613525,nan
