step,epoch,lr,loss,pos_sim_mean,neg_sim_mean,p_fn_mean,p_fn_max,downweighted_fraction,fn_loss,edge_contrastive_loss,edge_align_loss,p_fn_reg_loss,total_loss,alpha
0,1,0.0002999999926224707,6.325686454772949,0.3446778655052185,0.31587663292884827,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1,1,0.0002999999704898838,6.229434967041016,0.3822188973426819,0.34512314200401306,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2,1,0.00029999993360224126,6.046048164367676,0.4312969446182251,0.36968111991882324,nan,nan,nan,nan,nan,nan,nan,nan,0.0
3,1,0.0002999998819595469,5.94175910949707,0.46412020921707153,0.38665828108787537,nan,nan,nan,nan,nan,nan,nan,nan,0.0
4,1,0.00029999981556180566,5.847179412841797,0.4957285225391388,0.39852818846702576,nan,nan,nan,nan,nan,nan,nan,nan,0.0
5,1,0.00029999973440902417,5.8971357345581055,0.5180965662002563,0.4082527756690979,nan,nan,nan,nan,nan,nan,nan,nan,0.0
6,1,0.00029999963850121047,5.6981964111328125,0.5610917210578918,0.4205023944377899,nan,nan,nan,nan,nan,nan,nan,nan,0.0
7,1,0.000299999527838374,5.7315287590026855,0.5743999481201172,0.4337042272090912,nan,nan,nan,nan,nan,nan,nan,nan,0.0
8,1,0.0002999994024205256,5.509855270385742,0.6143650412559509,0.44152921438217163,nan,nan,nan,nan,nan,nan,nan,nan,0.0
9,1,0.00029999926224767785,5.444075107574463,0.6313729286193848,0.4482431411743164,nan,nan,nan,nan,nan,nan,nan,nan,0.0
10,1,0.0002999991073198443,5.405787467956543,0.6494764089584351,0.45355042815208435,nan,nan,nan,nan,nan,nan,nan,nan,0.0
11,1,0.0002999989376370405,5.405190467834473,0.6539709568023682,0.4521394371986389,nan,nan,nan,nan,nan,nan,nan,nan,0.0
12,1,0.00029999875319928305,5.339388847351074,0.6701867580413818,0.44984298944473267,nan,nan,nan,nan,nan,nan,nan,nan,0.0
13,1,0.0002999985540065902,5.243342399597168,0.6880470514297485,0.45108771324157715,nan,nan,nan,nan,nan,nan,nan,nan,0.0
14,1,0.0002999983400589816,5.229750633239746,0.6943213939666748,0.4437965750694275,nan,nan,nan,nan,nan,nan,nan,nan,0.0
15,1,0.0002999981113564784,5.145931720733643,0.7066725492477417,0.43830764293670654,nan,nan,nan,nan,nan,nan,nan,nan,0.0
16,1,0.0002999978678991031,5.072456359863281,0.7151347398757935,0.43515467643737793,nan,nan,nan,nan,nan,nan,nan,nan,0.0
17,1,0.0002999976096868798,5.031034469604492,0.7259546518325806,0.42423534393310547,nan,nan,nan,nan,nan,nan,nan,nan,0.0
18,1,0.00029999733671983396,4.896393775939941,0.7434758543968201,0.4155481457710266,nan,nan,nan,nan,nan,nan,nan,nan,0.0
19,1,0.0002999970489979925,4.790317535400391,0.7497600317001343,0.40736302733421326,nan,nan,nan,nan,nan,nan,nan,nan,0.0
20,1,0.00029999674652138385,4.830826759338379,0.7457941174507141,0.39641380310058594,nan,nan,nan,nan,nan,nan,nan,nan,0.0
21,1,0.00029999642929003784,4.7526445388793945,0.7527213096618652,0.3839181065559387,nan,nan,nan,nan,nan,nan,nan,nan,0.0
22,1,0.0002999960973039858,4.876801490783691,0.7353845834732056,0.3764457702636719,nan,nan,nan,nan,nan,nan,nan,nan,0.0
23,1,0.00029999575056326047,4.73223352432251,0.7485678195953369,0.3560350239276886,nan,nan,nan,nan,nan,nan,nan,nan,0.0
24,1,0.00029999538906789607,4.714627742767334,0.7463237643241882,0.34918928146362305,nan,nan,nan,nan,nan,nan,nan,nan,0.0
25,1,0.0002999950128179283,4.571431636810303,0.7642826437950134,0.33625519275665283,nan,nan,nan,nan,nan,nan,nan,nan,0.0
26,1,0.0002999946218133943,4.6350998878479,0.754142165184021,0.3311968147754669,nan,nan,nan,nan,nan,nan,nan,nan,0.0
27,1,0.0002999942160543326,4.628774642944336,0.750734806060791,0.316143274307251,nan,nan,nan,nan,nan,nan,nan,nan,0.0
28,1,0.00029999379554078334,4.5596184730529785,0.7550987005233765,0.3107542395591736,nan,nan,nan,nan,nan,nan,nan,nan,0.0
