step,epoch,lr,loss,pos_sim_mean,neg_sim_mean,p_fn_mean,p_fn_max,downweighted_fraction,fn_loss,edge_contrastive_loss,edge_align_loss,p_fn_reg_loss,total_loss,alpha,p_fn_raw_mean,p_fn_raw_std,p_fn_raw_min,p_fn_raw_max,p_fn_clipped_mean,p_fn_clipped_std,p_fn_clipped_min,p_fn_clipped_max,p_fn_at_cap_fraction,p_fn_near_zero_fraction,p_fn_entropy_mean,effective_neg_weight_mean,effective_neg_weight_min,max_fn_weight_current,loss_pfn_mean,loss_pfn_cap,loss_pfn_entropy,pfn_reg_total,target_pfn_mean
10,1,0.0002999991073198443,6.1367692947387695,0.7540676593780518,0.7313413619995117,0.0,0.0,0.0,nan,nan,nan,4.5640565076610073e-05,6.137021541595459,nan,0.004564056638628244,0.0001653553918004036,0.003953527193516493,0.0053237625397741795,0.0,0.0,0.0,0.0,0.0,1.0,0.029148798435926437,1.0,1.0,0.0,0.0020644247997552156,0.0,0.0,0.00020644247706513852,0.05000000074505806
11,1,0.0002999989376370405,6.141762733459473,0.758446455001831,0.735305666923523,0.0,0.0,0.0,nan,nan,nan,4.066601468366571e-05,6.142014026641846,nan,0.004066601395606995,0.00013716389366891235,0.003581847297027707,0.004613032564520836,0.0,0.0,0.0,0.0,0.0,1.0,0.026442429050803185,1.0,1.0,0.0,0.0021098770666867495,0.0,0.0,0.000210987709579058,0.05000000074505806
12,1,0.00029999875319928305,6.063563346862793,0.7744311094284058,0.7422181963920593,0.0,0.0,0.0,nan,nan,nan,3.6890913179377094e-05,6.063814640045166,nan,0.003689091419801116,0.00011438986985012889,0.003272535977885127,0.004046316724270582,0.0,0.0,0.0,0.0,0.0,1.0,0.024348169565200806,1.0,1.0,0.0,0.0021447003819048405,0.0,0.0,0.0002144700411008671,0.05000000074505806
13,1,0.0002999985540065902,6.056888580322266,0.7790796160697937,0.7454681992530823,0.0,0.0,0.0,nan,nan,nan,3.350495171616785e-05,6.0571393966674805,nan,0.003350495360791683,0.00010892628051806241,0.0029789754189550877,0.0038506053388118744,0.0,0.0,0.0,0.0,0.0,1.0,0.022436391562223434,1.0,1.0,0.0,0.00217617629095912,0.0,0.0,0.00021761763491667807,0.05000000074505806
14,1,0.0002999983400589816,5.979071617126465,0.7906765341758728,0.7466198801994324,0.0,0.0,0.0,nan,nan,nan,3.054811531910673e-05,5.97932243347168,nan,0.003054811619222164,9.901789599098265e-05,0.0027165040373802185,0.003569025080651045,0.0,0.0,0.0,0.0,0.0,1.0,0.020739063620567322,1.0,1.0,0.0,0.0022038507740944624,0.0,0.0,0.0002203850744990632,0.05000000074505806
15,1,0.0002999981113564784,6.059234619140625,0.783504843711853,0.744285523891449,0.0,0.0,0.0,nan,nan,nan,2.7926025722990744e-05,6.05948543548584,nan,0.002792602637782693,9.154138388112187e-05,0.002471963409334421,0.0031843886245042086,0.0,0.0,0.0,0.0,0.0,1.0,0.019209880381822586,1.0,1.0,0.0,0.0022285382729023695,0.0,0.0,0.0002228538360213861,0.05000000074505806
16,1,0.0002999978678991031,5.969606399536133,0.7922130227088928,0.7396625280380249,0.0,0.0,0.0,nan,nan,nan,2.581416629254818e-05,5.969857215881348,nan,0.002581416629254818,8.179005089914426e-05,0.002260809764266014,0.0029002453666180372,0.0,0.0,0.0,0.0,0.0,1.0,0.017960520461201668,1.0,1.0,0.0,0.002248522127047181,0.0,0.0,0.00022485222143586725,0.05000000074505806
17,1,0.0002999976096868798,5.904199123382568,0.7999732494354248,0.7345961332321167,0.0,0.0,0.0,nan,nan,nan,2.378067802055739e-05,5.904449939727783,nan,0.002378067933022976,6.963663327042013e-05,0.0020306382793933153,0.0026442643720656633,0.0,0.0,0.0,0.0,0.0,1.0,0.016741231083869934,1.0,1.0,0.0,0.0022678484674543142,0.0,0.0,0.00022678484674543142,0.05000000074505806
18,1,0.00029999733671983396,5.904592514038086,0.8001013994216919,0.7299304604530334,0.0,0.0,0.0,nan,nan,nan,2.2206806534086354e-05,5.904843330383301,nan,0.0022206807043403387,7.030276901787147e-05,0.0018285432597622275,0.002474825829267502,0.0,0.0,0.0,0.0,0.0,1.0,0.015785327181220055,1.0,1.0,0.0,0.0022828634828329086,0.0,0.0,0.00022828635701444,0.05000000074505806
19,1,0.0002999970489979925,5.845859527587891,0.8044031858444214,0.7198483347892761,0.0,0.0,0.0,nan,nan,nan,2.0732089978992008e-05,5.846109867095947,nan,0.002073209034278989,5.9736164985224605e-05,0.0018596284789964557,0.0022678689565509558,0.0,0.0,0.0,0.0,0.0,1.0,0.014879843220114708,1.0,1.0,0.0,0.002296977210789919,0.0,0.0,0.00022969771816860884,0.05000000074505806
20,1,0.00029999674652138385,5.913829326629639,0.7984815835952759,0.7160986065864563,0.0,0.0,0.0,nan,nan,nan,1.9452259948593564e-05,5.914079666137695,nan,0.0019452259875833988,6.107593071646988e-05,0.0017252686666324735,0.0022144163958728313,0.0,0.0,0.0,0.0,0.0,1.0,0.014085207134485245,1.0,1.0,0.0,0.002309261355549097,0.0,0.0,0.00023092613264452666,0.05000000074505806
21,1,0.00029999642929003784,5.79119348526001,0.8033759593963623,0.6959798336029053,0.0,0.0,0.0,nan,nan,nan,1.8326554709346965e-05,5.791443824768066,nan,0.0018326555145904422,5.715603401768021e-05,0.00162796291988343,0.0020456849597394466,0.0,0.0,0.0,0.0,0.0,1.0,0.013379456475377083,1.0,1.0,0.0,0.0023200931027531624,0.0,0.0,0.00023200931900646538,0.05000000074505806
22,1,0.0002999960973039858,5.691080093383789,0.8143283724784851,0.6873378157615662,0.0,0.0,0.0,nan,nan,nan,1.7345229935017414e-05,5.691330432891846,nan,0.0017345229862257838,5.652633626596071e-05,0.0014879509108141065,0.0019318654667586088,0.0,0.0,0.0,0.0,0.0,1.0,0.012758495286107063,1.0,1.0,0.0,0.002329556504264474,0.0,0.0,0.00023295565915759653,0.05000000074505806
23,1,0.00029999575056326047,5.807378768920898,0.8022825717926025,0.6817401051521301,0.0,0.0,0.0,nan,nan,nan,1.6449333998025395e-05,5.807628631591797,nan,0.0016449334798380733,5.339407653082162e-05,0.0014367677504196763,0.0018099835142493248,0.0,0.0,0.0,0.0,0.0,1.0,0.012186825275421143,1.0,1.0,0.0,0.0023382126819342375,0.0,0.0,0.0002338212652830407,0.05000000074505806
24,1,0.00029999538906789607,5.65334415435791,0.8140008449554443,0.6674804091453552,0.0,0.0,0.0,nan,nan,nan,1.5652964066248387e-05,5.653594493865967,nan,0.0015652964357286692,5.152699304744601e-05,0.0013747802004218102,0.0017260925378650427,0.0,0.0,0.0,0.0,0.0,1.0,0.011674534529447556,1.0,1.0,0.0,0.002345920540392399,0.0,0.0,0.00023459205112885684,0.05000000074505806
25,1,0.0002999950128179283,5.707751274108887,0.8049795031547546,0.660179853439331,0.0,0.0,0.0,nan,nan,nan,1.491173588874517e-05,5.708001136779785,nan,0.0014911736361682415,5.163313107914291e-05,0.0012910326477140188,0.0016956698382273316,0.0,0.0,0.0,0.0,0.0,1.0,0.011194008402526379,1.0,1.0,0.0,0.0023531061597168446,0.0,0.0,0.0002353106247028336,0.05000000074505806
26,1,0.0002999946218133943,5.689515113830566,0.8053664565086365,0.6479194164276123,0.0,0.0,0.0,nan,nan,nan,1.428292307537049e-05,5.689765453338623,nan,0.00142829236574471,4.772183456225321e-05,0.0012797802919521928,0.0016030404949560761,0.0,0.0,0.0,0.0,0.0,1.0,0.010783610865473747,1.0,1.0,0.0,0.002359210979193449,0.0,0.0,0.00023592110665049404,0.05000000074505806
27,1,0.0002999942160543326,5.672303199768066,0.804046630859375,0.6483697891235352,0.0,0.0,0.0,nan,nan,nan,1.3692171705770306e-05,5.672553539276123,nan,0.0013692171778529882,5.0671023927861825e-05,0.0011363865341991186,0.0015734131447970867,0.0,0.0,0.0,0.0,0.0,1.0,0.010395294986665249,1.0,1.0,0.0,0.0023649532813578844,0.0,0.0,0.0002364953252254054,0.05000000074505806
28,1,0.00029999379554078334,5.631136894226074,0.8070681095123291,0.6487769484519958,0.0,0.0,0.0,nan,nan,nan,1.309383242187323e-05,5.631386756896973,nan,0.0013093833113089204,4.643774445867166e-05,0.001113738282583654,0.0014575953828170896,0.0,0.0,0.0,0.0,0.0,1.0,0.009999647736549377,1.0,1.0,0.0,0.002370776142925024,0.0,0.0,0.0002370776201132685,0.05000000074505806
29,1,0.000299993360272788,5.663085460662842,0.8010884523391724,0.6407557129859924,0.0,0.0,0.0,nan,nan,nan,1.2636996871151496e-05,5.663335800170898,nan,0.0012636997271329165,4.49130056949798e-05,0.0011122538708150387,0.0013973062159493566,0.0,0.0,0.0,0.0,0.0,1.0,0.009695667773485184,1.0,1.0,0.0,0.0023752269335091114,0.0,0.0,0.0002375226904405281,0.05000000074505806
30,1,0.00029999291025038945,5.554518222808838,0.8087979555130005,0.6427006721496582,0.0,0.0,0.0,nan,nan,nan,1.224523384735221e-05,5.5547685623168945,nan,0.0012245234102010727,4.454674126463942e-05,0.0010577060747891665,0.0014212459791451693,0.0,0.0,0.0,0.0,0.0,1.0,0.009433642029762268,1.0,1.0,0.0,0.0023790474515408278,0.0,0.0,0.00023790475097484887,0.05000000074505806
31,1,0.00029999244547363217,5.50277042388916,0.8092427849769592,0.6283166408538818,0.0,0.0,0.0,nan,nan,nan,1.184740995086031e-05,5.503020763397217,nan,0.001184741035103798,4.450536289368756e-05,0.001011504209600389,0.0013747391058132052,0.0,0.0,0.0,0.0,0.0,1.0,0.009166263043880463,1.0,1.0,0.0,0.0023829294368624687,0.0,0.0,0.000238292952417396,0.05000000074505806
32,1,0.0002999919659425621,5.470667839050293,0.8089985251426697,0.6238834261894226,0.0,0.0,0.0,nan,nan,nan,1.1513280696817674e-05,5.470917701721191,nan,0.0011513280915096402,4.4629061449086294e-05,0.0009945285273715854,0.001346136094070971,0.0,0.0,0.0,0.0,0.0,1.0,0.008940650150179863,1.0,1.0,0.0,0.002386193023994565,0.0,0.0,0.0002386193082202226,0.05000000074505806
33,1,0.00029999147165722645,5.461015701293945,0.8051035404205322,0.6096581816673279,0.0,0.0,0.0,nan,nan,nan,1.1264918612141628e-05,5.461266040802002,nan,0.0011264919303357601,4.1029030398931354e-05,0.0009882672457024455,0.00129571626894176,0.0,0.0,0.0,0.0,0.0,1.0,0.008772466331720352,1.0,1.0,0.0,0.002388620050624013,0.0,0.0,0.0002388620050624013,0.05000000074505806
34,1,0.0002999909626176741,5.469606876373291,0.7979750633239746,0.6068138480186462,0.0,0.0,0.0,nan,nan,nan,1.0990402188326698e-05,5.4698567390441895,nan,0.0010990402661263943,4.0805767639540136e-05,0.0009625348029658198,0.0012644960079342127,0.0,0.0,0.0,0.0,0.0,1.0,0.008585788309574127,1.0,1.0,0.0,0.0023913041222840548,0.0,0.0,0.00023913041513878852,0.05000000074505806
35,1,0.0002999904388239552,5.5082244873046875,0.7898505926132202,0.5908933281898499,0.0,0.0,0.0,nan,nan,nan,1.0726512300607283e-05,5.508474349975586,nan,0.0010726512409746647,4.3001098674722016e-05,0.00088503462029621,0.0012182965874671936,0.0,0.0,0.0,0.0,0.0,1.0,0.008405596017837524,1.0,1.0,0.0,0.0023938852827996016,0.0,0.0,0.0002393885370111093,0.05000000074505806
36,1,0.0002999899002761215,5.405739784240723,0.7944414019584656,0.5912356972694397,0.0,0.0,0.0,nan,nan,nan,1.0423670573800337e-05,5.405990123748779,nan,0.0010423670755699277,4.2740673961816356e-05,0.0008866501157172024,0.0012131932890042663,0.0,0.0,0.0,0.0,0.0,1.0,0.00819811224937439,1.0,1.0,0.0,0.0023968499153852463,0.0,0.0,0.00023968498862814158,0.05000000074505806
37,1,0.0002999893469742262,5.312430381774902,0.8028345108032227,0.5813062787055969,0.0,0.0,0.0,nan,nan,nan,1.0268958249071147e-05,5.312680721282959,nan,0.0010268958285450935,3.855440445477143e-05,0.0008889900636859238,0.0011575613170862198,0.0,0.0,0.0,0.0,0.0,1.0,0.008091934956610203,1.0,1.0,0.0,0.0023983651772141457,0.0,0.0,0.00023983651772141457,0.05000000074505806
38,1,0.00029998877891832383,5.277523994445801,0.8015168905258179,0.5599877238273621,0.0,0.0,0.0,nan,nan,nan,1.0071365068142768e-05,5.277773857116699,nan,0.001007136539556086,4.077814082847908e-05,0.0008661840111017227,0.0011416657362133265,0.0,0.0,0.0,0.0,0.0,1.0,0.007955694571137428,1.0,1.0,0.0,0.0024003006983548403,0.0,0.0,0.00024003007274586707,0.05000000074505806
39,1,0.0002999881961084705,5.36861515045166,0.7886240482330322,0.5608139038085938,0.0,0.0,0.0,nan,nan,nan,9.878074706648476e-06,5.368865489959717,nan,0.000987807521596551,3.7415713450172916e-05,0.0008729230030439794,0.0011197403073310852,0.0,0.0,0.0,0.0,0.0,1.0,0.007822261191904545,1.0,1.0,0.0,0.002402195008471608,0.0,0.0,0.00024021950957830995,0.05000000074505806
40,1,0.00029998759854472364,5.309668064117432,0.7894363403320312,0.5422679781913757,0.0,0.0,0.0,nan,nan,nan,9.729163139127195e-06,5.30991792678833,nan,0.0009729163721203804,4.425702718435787e-05,0.0008140932186506689,0.001155136851593852,0.0,0.0,0.0,0.0,0.0,1.0,0.007718819193542004,1.0,1.0,0.0,0.0024036550894379616,0.0,0.0,0.00024036550894379616,0.05000000074505806
41,1,0.00029998698622714235,5.2542829513549805,0.79336017370224,0.5282281637191772,0.0,0.0,0.0,nan,nan,nan,9.605952072888613e-06,5.254532814025879,nan,0.0009605952654965222,4.4406137021724135e-05,0.0008315797313116491,0.0011633964022621512,0.0,0.0,0.0,0.0,0.0,1.0,0.0076332855969667435,1.0,1.0,0.0,0.0024048632476478815,0.0,0.0,0.0002404863334959373,0.05000000074505806
42,1,0.000299986359155787,5.356125831604004,0.7796134352684021,0.5225698351860046,0.0,0.0,0.0,nan,nan,nan,9.45231022342341e-06,5.3563761711120605,nan,0.000945231004152447,3.945761636714451e-05,0.0008237733272835612,0.0011030245805159211,0.0,0.0,0.0,0.0,0.0,1.0,0.007526626344770193,1.0,1.0,0.0,0.002406370360404253,0.0,0.0,0.00024063703313004225,0.05000000074505806
43,1,0.00029998571733071946,5.246573448181152,0.7904797792434692,0.5093422532081604,0.0,0.0,0.0,nan,nan,nan,9.325487553724088e-06,5.246823787689209,nan,0.0009325487772002816,3.955201827920973e-05,0.0008059554384090006,0.0010910611599683762,0.0,0.0,0.0,0.0,0.0,1.0,0.00743821868672967,1.0,1.0,0.0,0.002407614840194583,0.0,0.0,0.00024076148110907525,0.05000000074505806
44,1,0.00029998506075200315,5.180704116821289,0.7947744131088257,0.5058345198631287,0.0,0.0,0.0,nan,nan,nan,9.209528798237443e-06,5.1809539794921875,nan,0.0009209529380314052,4.060627179569565e-05,0.0007887884858064353,0.001063279458321631,0.0,0.0,0.0,0.0,0.0,1.0,0.007357189431786537,1.0,1.0,0.0,0.0024087531492114067,0.0,0.0,0.00024087532074190676,0.05000000074505806
45,1,0.0002999843894197028,5.257490158081055,0.7846949100494385,0.5088748931884766,0.0,0.0,0.0,nan,nan,nan,9.038159078045283e-06,5.257740497589111,nan,0.0009038159623742104,3.603495133575052e-05,0.0007893133442848921,0.0010467018000781536,0.0,0.0,0.0,0.0,0.0,1.0,0.007237431593239307,1.0,1.0,0.0,0.002410435350611806,0.0,0.0,0.00024104354088194668,0.05000000074505806
46,1,0.00029998370333388465,5.224756240844727,0.7817928791046143,0.49855470657348633,0.0,0.0,0.0,nan,nan,nan,8.950455594458617e-06,5.225006580352783,nan,0.0008950455812737346,3.9650749386055395e-05,0.0007703247247263789,0.001039810129441321,0.0,0.0,0.0,0.0,0.0,1.0,0.007175767328590155,1.0,1.0,0.0,0.0024112965911626816,0.0,0.0,0.00024112965911626816,0.05000000074505806
47,1,0.0002999830024946165,5.121804237365723,0.7899448275566101,0.5036337971687317,0.0,0.0,0.0,nan,nan,nan,8.843732757668477e-06,5.122054576873779,nan,0.0008843733230605721,3.8568570744246244e-05,0.0007574816700071096,0.0010280100395902991,0.0,0.0,0.0,0.0,0.0,1.0,0.007100845221430063,1.0,1.0,0.0,0.002412345027551055,0.0,0.0,0.00024123450566548854,0.05000000074505806
48,1,0.00029998228690196753,5.0943074226379395,0.793464720249176,0.5051395893096924,0.0,0.0,0.0,nan,nan,nan,8.698229066794738e-06,5.094557285308838,nan,0.000869822921231389,3.6828354495810345e-05,0.0007455542217940092,0.0010144738480448723,0.0,0.0,0.0,0.0,0.0,1.0,0.00699849845841527,1.0,1.0,0.0,0.002413774374872446,0.0,0.0,0.00024137743457686156,0.05000000074505806
49,1,0.00029998155655600826,5.144742965698242,0.7889780402183533,0.4981239438056946,0.0,0.0,0.0,nan,nan,nan,8.610327313363086e-06,5.144992828369141,nan,0.0008610327495262027,3.405963798286393e-05,0.0007539478247053921,0.000977979158051312,0.0,0.0,0.0,0.0,0.0,1.0,0.006936622317880392,1.0,1.0,0.0,0.002414638176560402,0.0,0.0,0.00024146381474565715,0.05000000074505806
50,1,0.0002999808114568108,5.079685211181641,0.7908192276954651,0.486066609621048,0.0,0.0,0.0,nan,nan,nan,8.483865713060368e-06,5.079935550689697,nan,0.0008483866113238037,3.336297595524229e-05,0.0007418391178362072,0.0009576200391165912,0.0,0.0,0.0,0.0,0.0,1.0,0.006847308948636055,1.0,1.0,0.0,0.00241588125936687,0.0,0.0,0.00024158813175745308,0.05000000074505806
51,1,0.0002999800516044487,5.01287841796875,0.7992494702339172,0.47966286540031433,0.0,0.0,0.0,nan,nan,nan,8.411365342908539e-06,5.013128757476807,nan,0.0008411365561187267,3.7016641726950184e-05,0.0007347153150476515,0.0009775282815098763,0.0,0.0,0.0,0.0,0.0,1.0,0.006795851513743401,1.0,1.0,0.0,0.0024165939539670944,0.0,0.0,0.0002416593924863264,0.05000000074505806
52,1,0.00029997927699899706,4.982104778289795,0.7950499653816223,0.47565969824790955,0.0,0.0,0.0,nan,nan,nan,8.295636689581443e-06,4.982354640960693,nan,0.0008295637089759111,3.516549622872844e-05,0.0007163129630498588,0.0009614098235033453,0.0,0.0,0.0,0.0,0.0,1.0,0.0067139072343707085,1.0,1.0,0.0,0.0024177320301532745,0.0,0.0,0.00024177320301532745,0.05000000074505806
53,1,0.00029997848764053224,4.984659194946289,0.7936805486679077,0.4706488251686096,0.0,0.0,0.0,nan,nan,nan,8.251956387539394e-06,4.9849090576171875,nan,0.0008251956896856427,3.464941983111203e-05,0.0007024899823591113,0.0009481713059358299,0.0,0.0,0.0,0.0,0.0,1.0,0.006682926323264837,1.0,1.0,0.0,0.0024181613698601723,0.0,0.0,0.00024181614571716636,0.05000000074505806
54,1,0.0002999776835291321,5.047028541564941,0.7845529317855835,0.4572296738624573,0.0,0.0,0.0,nan,nan,nan,8.138565135595854e-06,5.04727840423584,nan,0.0008138564880937338,3.404702874831855e-05,0.0007205441361293197,0.0009628590778447688,0.0,0.0,0.0,0.0,0.0,1.0,0.006602366454899311,1.0,1.0,0.0,0.002419276861473918,0.0,0.0,0.0002419276861473918,0.05000000074505806
55,1,0.0002999768646648761,4.905056476593018,0.796173095703125,0.4400669038295746,0.0,0.0,0.0,nan,nan,nan,8.058717867243104e-06,4.905306816101074,nan,0.000805871794000268,3.449818177614361e-05,0.0006634197197854519,0.0009168971446342766,0.0,0.0,0.0,0.0,0.0,1.0,0.006545505952090025,1.0,1.0,0.0,0.0024200621992349625,0.0,0.0,0.0002420062228338793,0.05000000074505806
56,1,0.00029997603104784493,4.9020891189575195,0.7924940586090088,0.4326600432395935,0.0,0.0,0.0,nan,nan,nan,7.983114301168825e-06,4.902339458465576,nan,0.0007983114337548614,3.7146171962376684e-05,0.0007024451624602079,0.0009477187995798886,0.0,0.0,0.0,0.0,0.0,1.0,0.006491494830697775,1.0,1.0,0.0,0.0024208063259720802,0.0,0.0,0.00024208064132835716,0.05000000074505806
57,1,0.00029997518267812096,4.956997871398926,0.7830290794372559,0.4170306921005249,0.0,0.0,0.0,nan,nan,nan,7.876230483816471e-06,4.957248210906982,nan,0.0007876230520196259,3.6695520975627005e-05,0.0006681971135549247,0.0009349505417048931,0.0,0.0,0.0,0.0,0.0,1.0,0.006415201351046562,1.0,1.0,0.0,0.0024218580219894648,0.0,0.0,0.00024218580801971257,0.05000000074505806
58,1,0.0002999743195557879,5.0941619873046875,0.7659846544265747,0.4014185965061188,0.0,0.0,0.0,nan,nan,nan,7.860180630814284e-06,5.094411849975586,nan,0.0007860180921852589,3.801191269303672e-05,0.0006744819693267345,0.0009323029080405831,0.0,0.0,0.0,0.0,0.0,1.0,0.006403664126992226,1.0,1.0,0.0,0.0024220161139965057,0.0,0.0,0.00024220161139965057,0.05000000074505806
59,1,0.00029997344168093096,4.944123268127441,0.781036376953125,0.40159788727760315,0.0,0.0,0.0,nan,nan,nan,7.77814602770377e-06,4.94437313079834,nan,0.0007778146537020802,3.590662163333036e-05,0.0006510299281217158,0.0009341433760710061,0.0,0.0,0.0,0.0,0.0,1.0,0.006345076952129602,1.0,1.0,0.0,0.0024228235706686974,0.0,0.0,0.00024228235997725278,0.05000000074505806
60,1,0.0002999725490536368,4.955580234527588,0.7776570320129395,0.3943335711956024,0.0,0.0,0.0,nan,nan,nan,7.729981007287279e-06,4.955830097198486,nan,0.0007729981443844736,3.846935214824043e-05,0.0006637662299908698,0.0009078964940272272,0.0,0.0,0.0,0.0,0.0,1.0,0.006310455966740847,1.0,1.0,0.0,0.0024232978466898203,0.0,0.0,0.00024232978466898203,0.05000000074505806
61,1,0.0002999716416739934,4.887895107269287,0.7858532667160034,0.40210503339767456,0.0,0.0,0.0,nan,nan,nan,7.617301889695227e-06,4.8881449699401855,nan,0.0007617301889695227,3.7465026252903044e-05,0.0006365053704939783,0.0008957658428698778,0.0,0.0,0.0,0.0,0.0,1.0,0.006229680962860584,1.0,1.0,0.0,0.0024244075175374746,0.0,0.0,0.00024244075757451355,0.05000000074505806
62,1,0.0002999707195420905,4.8446502685546875,0.7875614762306213,0.4019961357116699,0.0,0.0,0.0,nan,nan,nan,7.614551577717066e-06,4.844900131225586,nan,0.0007614551577717066,3.6399869713932276e-05,0.0006512803374789655,0.0009071641834452748,0.0,0.0,0.0,0.0,0.0,1.0,0.006227756850421429,1.0,1.0,0.0,0.002424434293061495,0.0,0.0,0.00024244343512691557,0.05000000074505806
63,1,0.00029996978265801893,4.765574932098389,0.7927241325378418,0.4016977846622467,0.0,0.0,0.0,nan,nan,nan,7.53663562136353e-06,4.765825271606445,nan,0.0007536635966971517,3.7378911656560376e-05,0.0006425780011340976,0.0008903607376851141,0.0,0.0,0.0,0.0,0.0,1.0,0.006171721033751965,1.0,1.0,0.0,0.002425201702862978,0.0,0.0,0.00024252016737591475,0.05000000074505806
64,1,0.0002999688310218713,4.906973838806152,0.7818517684936523,0.4022810757160187,0.0,0.0,0.0,nan,nan,nan,7.490058123948984e-06,4.907224178314209,nan,0.000749005819670856,3.583095531212166e-05,0.0006337614613585174,0.000896377197932452,0.0,0.0,0.0,0.0,0.0,1.0,0.0061382874846458435,1.0,1.0,0.0,0.002425660379230976,0.0,0.0,0.00024256603501271456,0.05000000074505806
